0
SLC16A9
SLC1A1
SLC22A4
SLC23A3
SLC25A34
SLC27A2
SLC2A9
SLC35F1
SLC38A5
SLC3A1
SLC40A1
SLC44A4
SLC47A1
SLC5A9
SLC6A13
SLC6A16
SLC7A5
SLC7A8
SLCO2A1
SLCO4C1
SLITRK4
SMARCD3
SMPDL3A
SMTNL2
SORBS2
SORCS2
SPARCL1
SPATA18
SPN
SPOCK1
SPON2
SPTBN2
SRCRB4D
SRPX2
SRRM3
ST6GALNAC3
STAMBPL1
STEAP3
STK32B
STON1
SULF2
SULT1A2
SULT1C4
SUSD4
SYBU
SYNGR3
SYT12
TACSTD2
TAGAP
TEK
TFCP2L1
TFEC
TFPI2
TIMP3
TLL1
TLR3
TLR7
TM4SF18
TMED6
TMEM130
TMEM150C
TMEM158
TMEM171
TMEM200A
TMEM204
TMEM232
TMEM27
TMEM38B
TMEM88
TNFRSF11B
TNFRSF19
TNFRSF21
TOX2
TOX
TPST2
TRNP1
TRPM3
TRPV4
TSKU
TSPAN12
TSPAN7
TUBB3
TUB
UBD
UBE2C
UCHL1
UGT2A3
UGT2B7
UNC5CL
UPB1
USHBP1
VCAM1
VEGFA
VIPR1
VWF
WDFY4
WDR72
WFDC2
WNT5B
ZBTB7C
ZFHX4
ZNF366
ZNF385B
ZNF711
A2M
ABCC3
ABCC9
ABI3BP
ABLIM3
ACE
ACTA2
ACTG2
ACVRL1
ADAMTS12
ADAMTS13
ADAMTS4
ADAMTS5
ADAMTSL3
ADCY4
ADRA1B
ADSSL1
AEBP1
AFAP1L1
AFAP1L2
AGT
AHRR
AKAP12
ALDOC
ANGPT1
ANGPTL2
ANGPTL4
ANKRD36BP1
ANKRD45
ANKRD9
ANKS1B
ANO1
ANTXR1
AOC3
APBB1IP
APCDD1
APLNR
APLN
APOBEC3C
ARHGAP42
ARHGEF15
ARL15
ARRDC3
ASPN
ATP10A
ATP1A2
ATP1B2
ATP8B3
AXL
B3GNT4
BBOX1
BCL11B
BCL6B
BGN
BMP8A
C10orf128
C10orf41
C13orf33
C14orf181
C16orf79
C18orf1
C19orf36
C1QC
C1QL1
C1QTNF1
C1R
C1orf106
C1orf116
C1orf162
C1orf175
C20orf202
C21orf7
C3AR1
C3orf52
C3orf70
C3
C4A
C4orf32
C6orf174
C7orf58
C7orf68
C7
C8orf84
C9orf110
C9orf24
C9orf37
CACNA1C
CACNA2D4
CADM3
CALD1
CAMK4
CAPS
CARD11
CASS4
CAV1
CCDC102B
CCDC141
CCDC3
CCDC64B
CCL14
CCL28
CCR1
CCR6
CD109
CD163
CD209
CD248
CD28
CD5
CD86
CD93
CDH11
CDH5
CDHR5
CEACAM21
CES8
CFH
CHKB-CPT1B
CHST15
CHST1
CHSY3
CMKLR1
CNN1
CNRIP1
CNTN4
COL12A1
COL14A1
COL15A1
COL1A1
COL1A2
COL3A1
COL4A1
COL4A2
COL5A1
COL5A2
COL5A3
COL6A3
COL8A1
COMTD1
CPE
CPNE8
CPT1B
CP
CR1
CRABP2
CRTAM
CRYGS
CSF1
CSPG4
CTHRC1
CTXN1
CXADR
CXCR6
CXCR7
CXorf36
CYP2J2
CYR61
DAAM2
DACH1
DACT3
DARC
DCHS1
DCLK1
DCXR
DDR2
DDX60
DIO2
DISC1
DLC1
DNASE1
DNER
DOCK10
DOCK3
DOCK9
DOK6
DPM3
DUSP1
EBF1
EBF3
ECM1
ECM2
ECSCR
EDNRA
EFEMP1
EFNB2
EGFLAM
EGFR
EGR1
EGR3
EHD2
ELK3
ELMO1
ELN
EMP1
EMR1
EMR2
ENDOG
EOMES
EPAS1
EPB41L4B
EPHA3
EPHX3
ERG
ESAM
ETS1
ETV1
ETV3
F13A1
F2R
F8
FAM101B
FAM102A
FAM102B
FAM124B
FAM13C
FAM155A
FAM162B
FAM173A
FAM195A
FAM198B
FAM26E
FAM38B
FAP
FASLG
FAT4
FBLN2
FBN1
FCGR3A
FGD5
FHL2
FILIP1L
FILIP1
FLG
FLI1
FLJ45244
FLRT2
FLT4
FMO3
FN1
FOLH1
FOLR2
FOS
FOXL1
FRMD3
FRZB
FSTL1
FUT6
GABRD
GADD45G
GAL3ST4
GALNT14
GBP1
GDF6
GFRA1
GFRA2
GGTA1
GIMAP8
GIPC3
GJA1
GJA4
GJA5
GJB2
GJC1
GMPR
GNA14
GNG2
GOLGA8B
GPC6
GPR113
GPR124
GPR176
GPR1
GPR4
GPR64
GPR85
GRK5
GRRP1
GUCY1A2
GUCY1A3
GUCY1B3
HAGHL
HECW2
HEG1
HEPH
HEY2
HEYL
HGF
HIGD1B
HIP1
HIPK3
HMCN1
HMOX1
HOXB9
HOXD10
HPD
HPSE
HRC
HS3ST2
HSPA12B
HSPG2
HTR2B
HTR7
ICOS
IGFBP3
IGFBP5
IGSF21
IL12RB2
IL1RAP
IL20RB
IL21R
IL2RA
IL33
IL3RA
IL6ST
IL7R
INHBB
INMT
INPP4B
INPP5J
IPMK
ISLR
ITGA10
ITGA11
ITGA1
ITGB3
ITGBL1
ITK
JAG1
JAG2
JPH2
KAL1
KALRN
KCNA3
KCNA5
KCNAB1
KCNE3
KCNE4
KCNJ11
KCNJ1
KCNJ2
KCNJ3
KCNJ8
KCNK3
KCNMB1
KCNS3
KCTD15
KIAA0114
KIAA0754
KIAA1462
KIF26A
KIF5C
KLHL4
KMO
LAMA4
LAX1
LCP2
LDB3
LDHD
LDLRAD3
LHFP
LHX6
LILRB4
LIMS1
LINGO1
LMOD1
LOC100144603
LOC113230
LOC145820
LOC158376
LOC401431
LOC643008
LOXL2
LOX
LRG1
LRRC10B
LRRC17
LRRC33
LRRC55
LRRC8C
LTBP1
LTBP2
LYVE1
LZTS1
MACROD1
MALL
MAL
MAML2
MAN1A1
MCAM
MCTP1
MEF2C
MEFV
METRN
MFAP4
MFSD3
MGAT3
MGP
MGST1
MICAL2
MLC1
MMRN2
MN1
MPZL2
MRPL41
MRVI1
MS4A4A
MSRB3
MST1P2
MST1P9
MT1F
MXRA8
MYH11
MYLK
MYO1B
MYO1G
MYOM1
N4BP2
NBEAL1
NCOA2
NCRNA00105
NDUFS8
NEDD4
NEFL
NETO2
NEURL1B
NFASC
NGF
NID1
NID2
NKAIN1
NKD2
NLRP3
NMUR1
NOS2
NOS3
NOTCH3
NOTCH4
NOVA2
NPTX2
NR2F1
NR5A2
NRARP
NRIP2
NRP1
NSUN5P1
NSUN5P2
NTM
NTRK2
ODZ2
ODZ4
OLFML1
OLFML2A
OLFML2B
OR51E1
OR51E2
OSMR
P2RY10
P2RY8
P4HA3
PALMD
PAMR1
PANX2
PARD3B
PCDH12
PCDH18
PCDH7
PCDHB10
PCDHB12
PCDHB16
PCDHB3
PCDHB4
PCDHB6
PCDHGA9
PCSK5
PCYT2
PDCD1LG2
PDE10A
PDE4B
PDE5A
PDGFRA
PDGFRB
PDIA5
PDLIM3
PEAR1
PECAM1
PGAM2
PGF
PHLDA1
PIGR
PIPOX
PKD1L1
PKP2
PLAC8
PLAC9
PLB1
PLCB1
PLCE1
PLCL1
PLCXD3
PLEKHG1
PLEK
PLK2
PLSCR4
PLXDC1
PLXNA2
PODNL1
PODN
POSTN
PPM1L
PRDM1
PRELP
PREX2
PRKCH
PRKG1
PROCR
PROS1
PRRX1
PRSS23
PTAFR
PTGS1
PTH1R
PTHLH
PTPRE
PTPRG
PTRH1
PWWP2B
PYGM
ProSAPiP1
RAB42
RALGAPA2
RALGPS1
RAPGEF5
RASD2
RASGRP3
RASIP1
RASSF2
RBM43
RBMS3
RCSD1
RECQL4
REM1
REPS2
RERG
RFTN2
RHOJ
RICH2
RIF1
RIMKLA
RNASE4
RNASET2
RNF125
RNF128
RNF207
RNF212
ROBO1
ROBO4
ROCK2
ROR1
RPS6KA2
RPS6KA5
RTN1
RUNX2
S100A14
S1PR3
SALL2
SAMHD1
SCARB1
SCARF1
SCD
SCN3B
SCN4B
SCN9A
SEL1L3
SELL
SEPT4
SERPINA1
SERPINE1
SFN
SFRP2
SFRP4
SGCD
SGK269
SGK494
SH2B3
SH2D1A
SHC4
SHROOM4
SIGLEC10
SIGLEC5
SIGLEC8
SIPA1L2
SIRPB1
SIRPG
SIX4
SLAMF6
SLC14A1
SLC1A3
SLC24A3
SLC25A10
SLC25A18
SLC25A29
SLC29A2
SLC2A3
SLC2A5
SLC39A14
SLC4A3
SLC5A12
SLC7A7
SLC8A1
SLCO2B1
SLFN11
SLFN5
SLIT3
SMOC2
SNAI1
SNAI2
SNHG9
SORBS1
SOX11
SOX17
SOX7
SPARC
SPESP1
SPRY1
SPRY4
SSPN
ST6GALNAC2
ST8SIA4
STC1
STC2
STEAP4
SULF1
SUSD2
SVEP1
SYNC
SYNPO2
SYNPO
TAOK1
TCF4
TDO2
TFPI
TGFA
TGFBI
THBS1
THBS2
THSD1
THY1
TIAM1
TIE1
TIGIT
TLCD1
TLR1
TM7SF2
TMC5
TMEM119
TMEM173
TMEM26
TMEM45A
TMEM47
TMEM63C
TMEM90B
TMEM91
TMOD2
TMTC1
TNC
TNFAIP8L1
TNFRSF9
TNFSF13B
TNFSF9
TP53I11
TPPP3
TPSAB1
TRPC6
TSPAN2
TST
TTLL7
TUBB4
UHMK1
UNC5B
VCAN
VGLL3
VIM
VSIG4
WISP1
WNK4
WNT2B
XYLT1
ZEB2
ZNF192
ZNF395
ZNF423
ZNF521
ZNF541
ZNF831
A1BG
AATK
ABCA7
ACAA2
ACADM
ACBD7
ACLY
ACSF2
ACTR3C
ADAM6
ADAMTSL5
ADCY1
ADORA1
ADRA2B
AK3L1
AKAP6
AKT3
ALDH3A2
ALDH6A1
ALG3
ALPL
AMIGO1
AMOTL1
AMOT
ANAPC11
ANG
ANKRD44
ANO4
ANXA2
APBA1
APLP1
APOC1
APOC2
APOE
APOOL
APOO
ARAP3
ARC
ARFGAP1
ARHGAP26
ARHGAP31
ARHGAP32
ARHGEF17
ARHGEF37
ARID5B
ASNS
ASPHD2
ASPSCR1
ASXL2
ATE1
ATF2
ATP5EP2
ATP5E
ATP5G1
ATP5I
ATP5J2
ATP6V0B
ATP6V0E2
ATP6V1B1
ATP6V1C2
ATP7B
AURKA
AURKB
AUTS2
B3GAT3
B3GNTL1
B4GALT7
BACE2
BAG2
BAI2
BANF1
BASP1
BCL2L12
BDNF
BEND6
BEX5
BHMT2
BIRC5
BMP2
BMP4
BMP6
BOC
BOLA2
BST1
BTBD3
C10orf72
C11orf45
C11orf48
C11orf93
C12orf34
C12orf69
C15orf27
C16orf74
C16orf75
C16orf89
C17orf107
C17orf37
C17orf89
C17orf90
C17orf96
C19orf51
C19orf53
C19orf60
C1QTNF7
C1S
C1orf115
C1orf122
C1orf183
C1orf210
C1orf58
C1orf95
C20orf160
C20orf24
C21orf34
C2orf55
C2orf72
C2orf7
C2orf89
C3orf59
C5orf41
C6orf125
C6orf129
C6orf1
C7orf10
C7orf47
C9orf102
C9orf140
C9orf142
C9orf150
C9orf16
C9orf41
C9orf47
CACHD1
CACNB2
CACNB4
CAMK1D
CAPG
CBX7
CCDC113
CCDC114
CCDC12
CCDC151
CCDC24
CCDC28B
CCDC48
CCDC72
CCDC85A
CCNB1
CCNB2
CCND1
CCNI
CD79A
CD82
CDC14A
CDC20
CDC25A
CDC25C
CDCA3
CDH23
CDK19
CDKN2B
CDKN3
CDT1
CDYL2
CELSR3
CENPM
CENPV
CENPW
CEP68
CETP
CHAF1B
CHI3L2
CKS2
CLCN7
CLIC4
CLIC6
CLIP4
CLMN
CLOCK
CMBL
CNKSR3
COL27A1
COL4A3
COL8A2
COX17
COX4I1
COX4I2
COX5A
COX6A1
COX6B1
COX6C
COX7B
CRIM1
CST3
CTSA
CX3CL1
CXCL1
CYB561D2
CYB5A
CYB5R2
CYGB
DAB2
DBN1
DDAH1
DDIT3
DEFB1
DERL3
DGKE
DGKH
DIAPH2
DIXDC1
DLG2
DLL1
DNAJC12
DNLZ
DNM3
DOCK4
DOCK6
DPF3
DPP4
DPP8
DPY19L2P2
DPYSL2
DYNC2H1
DYSF
ECE2
EDA2R
EFNA4
EFNB3
EHBP1
ELL3
ELOVL6
EME1
EML1
ENG
ENO3
ENPP4
ENPP5
ENTPD6
EPHB2
EPPK1
EPS8L1
ERN1
ERRFI1
ESPN
ESRRG
EXOC3L
EXOC6B
EYA3
F2RL1
FABP4
FAHD2A
FAM149A
FAM160A1
FAM167A
FAM167B
FAM168A
FAM171B
FAM175A
FAM184A
FAM40B
FAM58A
FAM59A
FAM63B
FAM73A
FANCA
FAR2
FASTK
FBXL16
FBXL3
FBXL5
FBXO15
FBXO41
FBXO48
FDX1L
FGF1
FGFR1OP
FKBP11
FLJ13197
FLJ42709
FMNL3
FNIP2
FOXD1
FOXF1
FRY
FUT11
FUT1
FYN
FZD1
FZD4
FZD5
G6PD
GADD45GIP1
GATA2
GATA3
GFAP
GFOD1
GGTLC2
GIMAP1
GIMAP5
GIPC1
GIYD2
GJC2
GJD3
GLI4
GLIPR1L2
GLUD2
GOLIM4
GPC1
GPIHBP1
GPM6A
GPNMB
GPR172A
GPR98
GPRASP1
GPT2
GPT
GPX1
GRAP
GRB10
GRM8
GSN
H2AFJ
H2AFX
HEY1
HIF3A
HIPK2
HIST2H2AA3
HMBOX1
HMBS
HMGA1
HN1
HNMT
HOOK1
HOXA4
HOXC10
HPGD
HSH2D
HSPA4L
HSPB1
IFI44L
IKBKE
IL17RD
IL1RN
IL6R
IMPA2
INADL
INSR
IQSEC3
IRAK3
IRF6
IRS2
IRX3
ITGA2
ITGA6
ITGA7
ITM2A
ITPRIP
IVNS1ABP
JAM2
JAM3
JPH4
JUB
KANK3
KANK4
KAZALD1
KBTBD7
KCNK5
KCNN3
KCNN4
KCTD20
KDELR3
KIAA0240
KIAA0355
KIAA0802
KIAA1147
KIAA1324L
KIAA1549
KIAA1614
KIAA1958
KIF13A
KLF10
KLF12
KLF2
KLF4
KLF6
KLF7
KLF8
KLF9
KLHDC7B
KLHL11
KPNA5
KRBA1
KRT10
KRT80
KRTCAP2
KSR1
LAD1
LAGE3
LAMC3
LAYN
LCA5
LCOR
LENG9
LEPROT
LGALS3BP
LGALS3
LGALS4
LIFR
LILRB5
LIMK1
LIMS2
LIN7B
LIPE
LMBRD2
LMO2
LMTK2
LOC100129034
LOC100134713
LOC100190938
LOC150381
LOC440957
LOC441869
LOC653653
LOC728264
LOC728743
LOC728875
LOC729234
LOC92659
LOC96610
LONRF3
LPHN2
LPL
LRFN4
LRIG3
LRP8
LRRC32
LRRC46
LRRC8E
LSM4
LSM7
MAD2L2
MAGED4B
MAGI1
MAML3
MANEAL
MANEA
MANF
MAP2
MAP6D1
MARCH8
MAST4
MC1R
MCC
MCF2L
MDK
MEIS2
METRNL
MFI2
MIPOL1
MOCOS
MOSC2
MPP6
MPPED2
MPV17L2
MRC1
MRPL12
MRPL52
MRPS12
MRPS25
MRPS26
MTMR11
MUC1
MXD3
MXI1
MYBL2
MYLIP
MYLK4
MYO9A
MYSM1
NBEA
NCKAP5
NCRNA00116
NDUFA3
NDUFA4
NDUFS6
NECAB3
NEDD9
NES
NFIA
NFKBIZ
NGFR
NME1
NME2P1
NME2
NMNAT2
NOTCH1
NPEPL1
NPM3
NPNT
NPY1R
NR3C2
NR4A1
NR4A3
NRG1
NRG3
NRXN3
NT5M
NTRK3
NUDT1
NUDT22
NUMBL
NUPR1
NYNRIN
ODZ3
OSBPL1A
OSBPL6
OSGIN1
OVGP1
P2RY14
PABPC1L
PAFAH1B3
PAIP2B
PANK1
PARD6G
PARM1
PBX1
PCBP4
PCDHB18
PCOLCE2
PDE1B
PDE6G
PDE7B
PDE8B
PDGFB
PDZD7
PDZRN3
PEG10
PELI2
PER2
PER3
PFKFB2
PFN2
PGAP1
PGM2L1
PGM5
PGP
PHACTR2
PHKA1
PHKA2
PHOSPHO2
PIF1
PIGZ
PIK3C2B
PIK3R3
PITPNC1
PKIA
PLAT
PLEKHA2
PLEKHA7
PLEKHB1
PLEKHF1
PLIN4
PLIN5
PLK1
PNKD
PNMA3
POC1A
POLD4
POLR2J
POLR2L
POP5
POPDC2
PPAP2C
PPARGC1A
PPFIBP1
PPIC
PPIF
PPP1R14B
PRKAA2
PRKAR2A
PRKD1
PRRG2
PRRT3
PSD
PSENEN
PSMB3
PSMG3
PSTK
PTN
PTPLA
PTPRK
PTPRM
PTTG1
PUSL1
PYCARD
PYCRL
PYGB
RAB6B
RAET1G
RAG1AP1
RAMP2
RAP2A
RAPGEF2
RARB
RASAL2
RASGRP2
RASL12
RAVER2
RC3H2
RCAN1
RCBTB2
RDX
RECK
REEP4
REST
REV3L
RFX2
RGP1
RHBDD3
RHOBTB1
RHOB
RHOF
RIPK4
RIT1
RND2
RNF152
RNF165
RNFT2
ROBLD3
ROMO1
RORA
RORC
RPL22L1
RPL36A
RPL39
RPP25
RPS10P7
RPS28
RTN4R
RUNDC2A
S100A11
S100A1
S100A6
S1PR5
SAC3D1
SASH1
SCD5
SDF2L1
SDSL
SEC14L1
SELM
SEMA3B
SEMA3C
SEMA3F
SEMA3G
SEMA5A
SEPP1
SEPT10
SEPT3
SERF2
SERINC1
SERPINF1
SGCB
SGIP1
SGK1
SGPP2
SH2D1B
SH2D3C
SH3BGRL2
SH3BGRL3
SH3BP5
SH3YL1
SHANK3
SHFM1
SKAP1
SLC12A2
SLC16A13
SLC17A9
SLC22A15
SLC23A1
SLC25A22
SLC25A24
SLC25A35
SLC25A39
SLC26A9
SLC27A5
SLC30A1
SLC30A4
SLC39A11
SLC39A4
SLC4A4
SLC4A5
SLC9A3R2
SNCAIP
SNED1
SNHG3
SNRK
SNX30
SOCS1
SOCS2
SOCS7
SOX13
SOX18
SP4
SPATA13
SPATA6
SPHK1
SPIRE2
SPNS2
SPOCK2
SPON1
SPRED2
SPRY2
SPSB2
SPTBN1
SPTBN4
SRL
SSR4
SSTR2
ST14
STARD8
STEAP1
STEAP2
STK32C
STXBP1
SULT1A1
SUV420H2
SV2B
SWAP70
SYDE2
SYNE1
SYNM
SYT11
SYT15
SYTL1
TACC1
TAF10
TAL1
TALDO1
TANC1
TARBP2
TBC1D2
TBX3
TBXA2R
TCEB2
TCF21
TESK2
TFAP2A
TGFBR2
TGFBR3
TG
THSD4
THSD7A
TIMM16
TIMP4
TK1
TKT
TLN2
TLR4
TMC4
TMC7
TMCC3
TMEM106A
TMEM133
TMEM147
TMEM149
TMEM160
TMEM176A
TMEM220
TMEM233
TMEM37
TMTC2
TNFAIP8L3
TNFRSF10A
TNFRSF12A
TNS1
TPD52L1
TPPP
TRAIP
TREM1
TRIB2
TRIB3
TRIL
TRIM56
TRIM6
TROAP
TSPAN18
TSPAN5
TSPO
TSTA3
TTBK2
TTC28
TTC39C
TUBA1C
TUBB2A
TXLNG
TXNDC16
TXNDC17
UBE2T
UFSP1
UGCG
UNC119
UPP1
UQCR10
UQCRQ
USP12
UST
UTRN
VASH1
VSIG10L
WDR62
WDR78
WLS
WWTR1
XYLB
YDJC
ZBTB10
ZBTB16
ZBTB20
ZBTB46
ZDHHC24
ZEB1
ZFP36
ZFPM1
ZIK1
ZNF189
ZNF204P
ZNF418
ZNF426
ZNF462
ZNF470
ZNF471
ZNF583
ZNF593
ZNF677
ZNF781
ZNF792
ZNF827
ZNF833
ZSWIM5
ZXDA
ABAT
ABCA12
ACAT1
ACE2
ACTN1
ADAM19
ADAMTS2
ADA
ADHFE1
ADORA2B
AGPAT9
AIF1L
ALDH1L2
ALDOB
AMN
AMY2B
ANLN
APOB
ARL4C
BMP1
C12orf27
C1QTNF6
C1orf21
C2orf27A
C5orf62
C6orf26
CACNA1H
CAPN11
CARD14
CBLN4
CCDC64
CCDC80
CCL20
CD163L1
CDS1
CERCAM
CHST3
CLDN11
CLDN3
CMYA5
CNR1
CNTNAP1
COL16A1
COL17A1
COL6A1
COL6A2
COLEC12
CPT1C
CPXM1
CRISPLD1
CRISPLD2
CXCR2P1
CYP1B1
CYP8B1
CYTL1
DCLK3
DENND2A
DGKG
DISP2
DLX5
DPYSL3
EBF2
EDIL3
EFS
ELL2
EMILIN1
EMX2OS
F3
FA2H
FAAH
FAM189A1
FAM78B
FBLIM1
FBN2
FGF7
FKBP10
FKBP9L
FNDC1
FOXC2
FOXD4
FREM2
GALNT2
GATA6
GDA
GLI2
GLI3
GLT8D2
GPD1
GPX8
HAPLN1
HP
HS3ST3A1
HSD11B1
HSPB6
HTRA1
HTRA3
IL1R1
IL8
INHBA
ITGA5
ITIH3
ITIH4
KCNQ3
KIAA1244
KIAA1755
KIF20A
KIF2A
KIF4A
KIRREL
KLF15
LAMA2
LEF1
LIF
LOC100130776
LOC100131434
LOC115110
LOC91316
LRP1
LRRC19
LTBP4
LYPD1
MAP1A
MAP1B
MARVELD3
MATN3
MDFI
MEGF11
MEIS3
MEST
MEX3B
MGC87042
MMP16
MMP2
MRC2
MRGPRF
MT1G
MYOCD
MYOZ3
NAPSA
NAV1
NNMT
NRP2
OGDHL
OLFM2
OXTR
PATL2
PCDHGA12
PCDHGA4
PCK1
PCOLCE
PDE1A
PDGFRL
PHYHIPL
PKHD1
PLAU
PLLP
PLOD2
PMEPA1
PNPLA7
PRODH
PRR16
PRSS8
PTGDS
PTGER2
PTGFRN
PTGS2
PTPN3
PXDN
RAB17
RANBP17
RASL10B
RGS4
RHBDL1
RHBDL2
RRAGD
RUNX1
SCG2
SDK1
SEMA7A
SERPINE2
SEZ6L2
SGSM1
SIX2
SLC22A2
SLC26A1
SLC2A10
SLC2A14
SLC2A1
SLC43A3
SLC5A10
SLC7A2
SLIT2
SOCS3
SOX5
SPSB1
SRPX
SSC5D
STK39
SULT1C2
SUSD5
SYN1
TANC2
TBX15
TGFB3
TGM2
TIMP1
TMEM108
TMEM139
TMEM44
TPM4
TRAM2
TRIM9
TRPC4
TSHZ3
TWIST1
ULBP2
UNC13A
WBSCR27
ACER2
ADAMDEC1
ADCY5
AK7
ANKRD22
ANO2
AR
BATF
C2orf40
CCL5
CD27
CEBPA
CHST9
CPA3
CPNE5
CSMD2
CXorf57
DENND2C
ENPP3
FAT3
FMO2
GABRB3
GPR35
GRIK3
GTF2A1
IFI30
IL18
KCTD16
KLHL23
LAG3
LOC606724
MCOLN2
MGAT5
MIA2
NLGN4X
PCDH19
PCDHGB5
